event	E	sd	signal/noise	char_func_max
CMTSOLUTION_201003040018A	1.07660479524	0.0167012946032	240.762552722	0.806670481957
CMTSOLUTION_201003040159A	1.05009109134	0.0198178998538	8.94627681019	-0.869007652913
CMTSOLUTION_201003042239A	0.864303777963	0.0645146719794	433.055458725	0.956749193645
CMTSOLUTION_201003050919A	1.00820679106	0.0304303177142	164.528694595	0.992784528427
CMTSOLUTION_201003051147A	1.12081103727	0.0495366287468	351.359618914	0.993969499209
CMTSOLUTION_201003051606A	1.27007236315	0.0909370582034	405.126539437	0.768908645586
CMTSOLUTION_201003070705A	1.34942583612	0.128579831782	58.9204744005	0.97901321276
CMTSOLUTION_201003080232A	1.13330703167	0.110607144267	1372.32787074	0.930267276916
CMTSOLUTION_201003080747A	1.21990977835	0.106231852041	180.190781838	0.93530825537
CMTSOLUTION_201003080947A	2.5389433429	0.176386328208	16.5376997959	-0.694318501983
CMTSOLUTION_201003081112A	NOT FOUND	NOT FOUND	10.4058857308	0.220873911867
CMTSOLUTION_201003111439A	0.972104791344	0.0736118936878	6303.41315315	0.99096832966
CMTSOLUTION_201003111455A	0.969991759522	0.072544204602	8047.80617183	0.991997690966
CMTSOLUTION_201003140057A	NOT FOUND	NOT FOUND	310.552834458	0.598536604869
CMTSOLUTION_201003140808A	1.00529977136	0.0944487062599	1832.72909165	0.929161945368
CMTSOLUTION_201003151108A	0.936135456176	0.142971634377	47.8612412511	0.738028360778
CMTSOLUTION_201003160221A	1.07338836875	0.0237339563591	2453.89590406	0.94048240798
CMTSOLUTION_201003201400A	NOT FOUND	NOT FOUND	310.501759348	0.523754558474
CMTSOLUTION_201003241411A	1.4857067231	0.0483140362317	28.8050529585	0.910457602535
CMTSOLUTION_201003250529A	0.753924529439	0.0219719163857	156.208718267	0.706339562341
CMTSOLUTION_201003261452A	1.05308293971	0.0679395918142	212.383698339	0.915171400548
CMTSOLUTION_201003282138A	1.26949632838	0.185039820378	28.4951728501	0.757200729773
CMTSOLUTION_201003301654A	0.856130395529	0.120320181416	593.331343075	0.903646177706
CMTSOLUTION_201004022258A	0.913730307012	0.00965876532172	214.197845212	0.989464278465
CMTSOLUTION_201004042240A	0.73381117374	0.00337071429326	2794.46564604	0.988627063742
CMTSOLUTION_201004051005A	1.23007313872	0.073318887613	139.521023301	0.923701357052
CMTSOLUTION_201004062215A	2.12851145692	0.121496744937	9116.1831154	0.865071625249
CMTSOLUTION_201004071433A	0.944655580954	0.0322373214041	56.1084324791	0.884096533963
CMTSOLUTION_201004110940A	0.893454921156	0.335168923669	829.658347071	0.757650094872
CMTSOLUTION_201004112208A	0.305919227305	0.0131646020069	497.284909459	-0.635708305631
CMTSOLUTION_201004132349A	1.21002704292	0.0508852196353	3454.39609096	0.970226003557
CMTSOLUTION_201004140125A	1.46491762227	0.432364798787	5.95199509102	0.657227956853
CMTSOLUTION_201004172315A	1.05065709581	0.182629751815	289.395190752	0.933471150831
CMTSOLUTION_201004231003A	0.832719717338	0.0272991199005	308.765567129	0.983550459866
CMTSOLUTION_201004240741A	2.43690432257	0.469328683817	97.84707576	0.975170366851
CMTSOLUTION_201004260259A	1.45420515939	0.111564347467	906.067305948	0.8678732282
CMTSOLUTION_201004302311A	0.918718817818	0.0735324852925	5348.33870747	0.987756887125
CMTSOLUTION_201004302316A	0.92106648397	0.0717806629726	5187.77583317	0.988548233539
CMTSOLUTION_201005031027A	0.859047725704	0.0508652331996	154.470594826	0.865904966823
CMTSOLUTION_201005032309A	0.923570170321	0.0586046531767	402.836455229	0.989104109768
CMTSOLUTION_201005051629A	0.997007831026	0.0635441961619	420.090758684	0.702967467918
CMTSOLUTION_201005060242A	0.812217658086	0.0564281420589	277.003023378	0.93704935677
CMTSOLUTION_201005090559A	1.74203021293	0.15644286915	6767.37163832	0.932281671319
CMTSOLUTION_201005141229A	0.914821472723	0.0234065981204	134.891604886	0.990554046814
CMTSOLUTION_201005160652A	1.00854603895	0.0859272427173	16.9102678895	0.794778191545
CMTSOLUTION_201005190415A	1.03929356219	0.0625816109109	104.59444367	0.914638334875
CMTSOLUTION_201005232246A	1.0790749913	0.0843471573362	71.4617966401	0.945681840615
CMTSOLUTION_201005241618A	1.96875042932	0.114812093958	326.227868678	-0.84446180032
CMTSOLUTION_201005251009A	1.11376675132	0.0709191604551	1340.53949881	0.972331286438
CMTSOLUTION_201005260853A	2.40165397751	0.334804376685	707.173092184	-0.954183014174
CMTSOLUTION_201005311951A	1.52445190003	0.119478622564	366.204956229	0.973001290894
CMTSOLUTION_201006010326A	0.992551517546	0.0216094762196	226.952486819	0.990688036089
CMTSOLUTION_201006121926A	1.24215002238	0.142491566357	14411.8549998	0.828290126725
CMTSOLUTION_201006160306A	1.36705614689	0.146043668517	1820.67239501	0.7118625802
CMTSOLUTION_201006160316A	1.36085942712	0.147804612042	1722.31294477	0.698509141202
CMTSOLUTION_201006160358A	1.36797662285	0.147630216406	348.08328762	0.723462252238
CMTSOLUTION_201006180223A	0.915085724769	0.0711438414347	463.853319806	0.976398287069
CMTSOLUTION_201006240532A	0.960991637486	0.0110664353751	66.7217753648	0.985234319211
CMTSOLUTION_201006260530A	0.791403863511	0.0988763084551	3184.48969168	0.918449370812
CMTSOLUTION_201006300722A	1.12233593297	0.0153081719244	132.983242117	0.958809462247
CMTSOLUTION_201007042155A	1.59507764642	0.198030171261	169.936655453	0.791893602936
CMTSOLUTION_201007101143A	1.04323450573	0.0859221904905	508.055462166	0.987289924009
CMTSOLUTION_201007120011A	0.903818377024	0.0938086226728	786.011550316	0.91437584686
